Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2010-12-06 00:00:00-05:00,87.05109794602184,87.25288830391257,86.92691379831116,87.08213806152344,64150,0.0,0.0,0.0
2010-12-07 00:00:00-05:00,87.96693504265595,87.99798108157897,87.08214365834262,87.11318969726562,109000,0.0,0.0,0.0
2010-12-08 00:00:00-05:00,87.23735559451524,87.5012379879916,86.89585515926323,87.4701919555664,69050,0.0,0.0,0.0
2010-12-09 00:00:00-05:00,87.96693268184674,87.96693268184674,87.43916779859872,87.79618835449219,54850,0.0,0.0,0.0
2010-12-10 00:00:00-05:00,88.07558935881436,88.38603787071631,87.87379308893743,88.3239517211914,73950,0.0,0.0,0.0
2010-12-13 00:00:00-05:00,88.72754974653195,88.82068786493207,88.33948313533799,88.37052917480469,77050,0.0,0.0,0.0
2010-12-14 00:00:00-05:00,88.57232156010893,88.75859186725866,88.21530100414432,88.4170913696289,59650,0.0,0.0,0.0
2010-12-15 00:00:00-05:00,88.27741519659885,88.63443586595639,87.8893484792848,88.029052734375,43600,0.0,0.0,0.0
2010-12-16 00:00:00-05:00,88.13768245286046,88.60336710025712,87.79618787857619,88.54127502441406,60600,0.0,0.0,0.0
2010-12-17 00:00:00-05:00,88.4791731349673,88.74305554589256,88.33946894052875,88.66544342041016,59150,0.0,0.0,0.0
2010-12-20 00:00:00-05:00,88.92931957334903,89.05349777282878,88.44811498698112,88.8517074584961,72600,0.0,0.0,0.0
2010-12-21 00:00:00-05:00,89.14667997615159,89.48818055619975,89.08458788497414,89.3950424194336,76200,0.0,0.0,0.0
2010-12-22 00:00:00-05:00,89.5191891480657,89.72098541259766,89.4415770221459,89.72098541259766,108250,0.0,0.0,0.0
2010-12-23 00:00:00-05:00,89.5968248092166,89.65891096930253,89.37950844534879,89.581298828125,57400,0.0,0.0,0.0
2010-12-27 00:00:00-05:00,89.2429132781916,89.67953580097091,89.19613399318973,89.64835357666016,71800,0.526,0.0,0.0
2010-12-28 00:00:00-05:00,89.83546208636326,89.83546208636326,89.50799524742133,89.74189758300781,56650,0.0,0.0,0.0
2010-12-29 00:00:00-05:00,89.91344214098862,90.00700665746552,89.81987762451172,89.81987762451172,53600,0.0,0.0,0.0
2010-12-30 00:00:00-05:00,89.75749304566455,89.86664865670487,89.57036404227999,89.67951965332031,78900,0.0,0.0,0.0
2010-12-31 00:00:00-05:00,89.55479054163455,89.77310180664062,89.41444673576838,89.77310180664062,145750,0.0,0.0,0.0
2011-01-03 00:00:00-05:00,90.39682399881386,90.95819903983754,90.36563583558654,90.6151351928711,119200,0.0,0.0,0.0
2011-01-04 00:00:00-05:00,90.88024363524087,90.88024363524087,90.05377796609623,90.53718566894531,108350,0.0,0.0,0.0
2011-01-05 00:00:00-05:00,90.33448496597185,91.06739223305159,90.2253293238795,91.0206069946289,717750,0.0,0.0,0.0
2011-01-06 00:00:00-05:00,91.09855689387972,91.16093323405757,90.61515512883948,90.86465454101562,72450,0.0,0.0,0.0
2011-01-07 00:00:00-05:00,90.98940583018147,91.11415851678558,90.03819336323487,90.67753601074219,82250,0.0,0.0,0.0
2011-01-10 00:00:00-05:00,90.35004895446187,90.66192467332286,90.03817918413546,90.59954833984375,124500,0.0,0.0,0.0
2011-01-11 00:00:00-05:00,90.95821984658261,91.09855769040699,90.53718846950366,90.89584350585938,131700,0.0,0.0,0.0
2011-01-12 00:00:00-05:00,91.47280253053893,91.78467826088168,91.30127058142367,91.70671081542969,107350,0.0,0.0,0.0
2011-01-13 00:00:00-05:00,91.75352511762067,91.80030441304174,91.34809067738492,91.58199310302734,96050,0.0,0.0,0.0
2011-01-14 00:00:00-05:00,91.45722908618986,92.26809781375485,91.42604091227798,92.2369155883789,193400,0.0,0.0,0.0
2011-01-18 00:00:00-05:00,92.20569161394903,92.45519095983549,92.03415969830205,92.39281463623047,194900,0.0,0.0,0.0
2011-01-19 00:00:00-05:00,92.34605205112788,92.39283132801603,91.23889292698597,91.4728012084961,111950,0.0,0.0,0.0
2011-01-20 00:00:00-05:00,91.28568763790528,91.51958999518551,90.6931242920985,91.36365509033203,103450,0.0,0.0,0.0
2011-01-21 00:00:00-05:00,91.92500779656481,92.11213082635825,91.47278835507464,91.56635284423828,117950,0.0,0.0,0.0
2011-01-24 00:00:00-05:00,91.53517568046293,92.1589211709044,91.51957862279451,92.12773895263672,455900,0.0,0.0,0.0
2011-01-25 00:00:00-05:00,91.84706582152282,92.1589356414452,91.37924919456822,92.09656524658203,226550,0.0,0.0,0.0
2011-01-26 00:00:00-05:00,92.34606132761031,92.73590453693181,92.19012047476053,92.57996368408203,109250,0.0,0.0,0.0
2011-01-27 00:00:00-05:00,92.5331799584335,92.86064681088794,92.37724506160804,92.7047119140625,297250,0.0,0.0,0.0
2011-01-28 00:00:00-05:00,92.84505924839819,92.95421487005403,90.97381067231392,91.06737518310547,891400,0.0,0.0,0.0
2011-01-31 00:00:00-05:00,91.39483499849376,91.84705450963556,91.17652377202111,91.76908111572266,140550,0.0,0.0,0.0
2011-02-01 00:00:00-05:00,92.37723166391622,93.39082024334849,92.29925827827715,93.20369720458984,147400,0.0,0.0,0.0
2011-02-02 00:00:00-05:00,92.96982306162732,93.29729593529446,92.96982306162732,93.04779052734375,91000,0.0,0.0,0.0
2011-02-03 00:00:00-05:00,92.93859053422841,93.40640700235207,92.39281258612881,93.28165435791016,72250,0.0,0.0,0.0
2011-02-04 00:00:00-05:00,93.32845358973832,93.57795298346049,92.8918311378582,93.53117370605469,97050,0.0,0.0,0.0
2011-02-07 00:00:00-05:00,93.79628950224537,94.4356322022983,93.76510132803108,94.1237564086914,118050,0.0,0.0,0.0
2011-02-08 00:00:00-05:00,94.24847281753107,94.5759455670965,94.0301616168435,94.56034851074219,153500,0.0,0.0,0.0
2011-02-09 00:00:00-05:00,94.32645416259766,94.56035649084485,93.9210139426472,94.32645416259766,139650,0.0,0.0,0.0
2011-02-10 00:00:00-05:00,93.87423378840471,94.46679705511573,93.6871107378508,94.35763549804688,125200,0.0,0.0,0.0
2011-02-11 00:00:00-05:00,94.03018036457442,95.05936619339629,93.99899219418161,94.95021057128906,149200,0.0,0.0,0.0
2011-02-14 00:00:00-05:00,94.90345541006825,95.23092235961698,94.79429976021868,95.18414306640625,92200,0.0,0.0,0.0
2011-02-15 00:00:00-05:00,94.90341026251198,95.01256586043394,94.63831384717727,94.84103393554688,82150,0.0,0.0,0.0
2011-02-16 00:00:00-05:00,95.19970409205027,95.58954727502224,95.10614553519933,95.44920349121094,94300,0.0,0.0,0.0
2011-02-17 00:00:00-05:00,95.16852630564021,95.87024530124813,95.09055885024722,95.80786895751953,158250,0.0,0.0,0.0
2011-02-18 00:00:00-05:00,95.87026450619138,96.07298468965092,95.6519532079442,95.96382904052734,120800,0.0,0.0,0.0
2011-02-22 00:00:00-05:00,94.87223615178543,95.41801422223747,93.7494858942443,93.99898529052734,288400,0.0,0.0,0.0
2011-02-23 00:00:00-05:00,93.9522417902068,94.15496198580095,92.86067928509448,93.46883392333984,276000,0.0,0.0,0.0
2011-02-24 00:00:00-05:00,93.29728431401487,93.68712754257378,92.51759785689705,93.37525177001953,241300,0.0,0.0,0.0
2011-02-25 00:00:00-05:00,93.8274493579463,94.4356096873257,93.71829374848875,94.38882446289062,106350,0.0,0.0,0.0
2011-02-28 00:00:00-05:00,94.76308749746744,95.07496325286033,94.46680880153858,94.95021057128906,208350,0.0,0.0,0.0
2011-03-01 00:00:00-05:00,95.3400608482437,95.35565790886432,93.3284683227539,93.3284683227539,235350,0.0,0.0,0.0
2011-03-02 00:00:00-05:00,93.26609239395522,93.99899358918971,93.1725278813882,93.59355926513672,176350,0.0,0.0,0.0
2011-03-03 00:00:00-05:00,94.40442196512885,95.30885501182706,94.40442196512885,95.19969940185547,136450,0.0,0.0,0.0
2011-03-04 00:00:00-05:00,95.16850891163959,95.16850891163959,93.87423273277213,94.49797821044922,168250,0.0,0.0,0.0
2011-03-07 00:00:00-05:00,94.80986548322538,94.919021103841,93.25049267610478,93.67152404785156,155200,0.0,0.0,0.0
2011-03-08 00:00:00-05:00,93.88982965418731,94.82545685142814,93.53117464389885,94.54476928710938,106350,0.0,0.0,0.0
2011-03-09 00:00:00-05:00,94.38885318906074,94.63835265068668,93.95223061834943,94.43563842773438,116450,0.0,0.0,0.0
2011-03-10 00:00:00-05:00,93.46880123645622,93.46880123645622,92.59555629657768,92.7047119140625,267850,0.0,0.0,0.0
2011-03-11 00:00:00-05:00,92.3148794782344,93.67153227397918,92.3148794782344,93.3284683227539,134350,0.0,0.0,0.0
2011-03-14 00:00:00-04:00,92.75149615543127,92.9854044617181,92.04977718510611,92.78268432617188,146100,0.0,0.0,0.0
2011-03-15 00:00:00-04:00,90.30327710695151,92.19011673589644,90.14734220896112,91.75349426269531,346800,0.0,0.0,0.0
2011-03-16 00:00:00-04:00,91.42602510548966,91.65992744658506,89.38324468146091,90.00699615478516,339900,0.0,0.0,0.0
2011-03-17 00:00:00-04:00,91.33244267654298,91.53516275787113,90.63072389389461,91.12972259521484,176200,0.0,0.0,0.0
2011-03-18 00:00:00-04:00,92.31486809030797,92.31486809030797,91.33246159114759,91.51958465576172,127700,0.0,0.0,0.0
2011-03-21 00:00:00-04:00,92.65791959328055,93.0789509207216,92.53317287507649,92.90742492675781,136100,0.0,0.0,0.0
2011-03-22 00:00:00-04:00,92.92302761181627,93.01659212352612,92.54877551351208,92.57996368408203,137800,0.0,0.0,0.0
2011-03-23 00:00:00-04:00,92.40844218709515,93.11016123306294,91.95622853394788,92.87625885009766,204150,0.0,0.0,0.0
2011-03-24 00:00:00-04:00,93.4220447862738,93.85866736290872,92.93863697033052,93.74951171875,110800,0.0,0.0,0.0
2011-03-25 00:00:00-04:00,93.99697723125453,94.43556077047312,93.80901627168724,94.02830505371094,134300,0.536,0.0,0.0
2011-03-28 00:00:00-04:00,94.27892263546498,94.48255049595683,93.79335632028527,93.8246841430664,166150,0.0,0.0,0.0
2011-03-29 00:00:00-04:00,93.74637712756963,94.46690522054871,93.4331107982082,94.43557739257812,110950,0.0,0.0,0.0
2011-03-30 00:00:00-04:00,94.95248560569046,95.344074550258,94.85850808310502,95.07779693603516,105550,0.0,0.0,0.0
2011-03-31 00:00:00-04:00,94.9994483339131,95.2030702143571,94.84280922375875,94.95245361328125,127500,0.0,0.0,0.0
2011-04-01 00:00:00-04:00,95.64166123740108,95.8139553093067,95.15608892065367,95.39104461669922,70400,0.0,0.0,0.0
2011-04-04 00:00:00-04:00,95.62597209745226,95.75128336624482,95.1717277108345,95.4380111694336,78800,0.0,0.0,0.0
2011-04-05 00:00:00-04:00,95.20305552803264,95.79827210445694,95.20305552803264,95.4380111694336,204950,0.0,0.0,0.0
2011-04-06 00:00:00-04:00,95.92359855956553,95.9392594830589,95.37537063455966,95.719970703125,142900,0.0,0.0,0.0
2011-04-07 00:00:00-04:00,95.5946648347413,95.93926492284557,95.04644285382219,95.54767608642578,107150,0.0,0.0,0.0
2011-04-08 00:00:00-04:00,95.9392813127982,95.95494223985501,94.7801755299024,95.18743133544922,86850,0.0,0.0,0.0
2011-04-11 00:00:00-04:00,95.29704461843541,95.5633221176202,94.70182800679162,94.85846710205078,139650,0.0,0.0,0.0
2011-04-12 00:00:00-04:00,94.37291651821687,94.45123309622664,93.82469449697648,94.1692886352539,104800,0.0,0.0,0.0
2011-04-13 00:00:00-04:00,94.63915421448083,94.68614892162906,93.82465497605702,94.20057678222656,185100,0.0,0.0,0.0
2011-04-14 00:00:00-04:00,93.65242710452472,94.37294943379493,93.3234937770545,94.21631622314453,78450,0.0,0.0,0.0
2011-04-15 00:00:00-04:00,94.37291935947466,94.79583606366641,94.15363054437645,94.54521942138672,79700,0.0,0.0,0.0
2011-04-18 00:00:00-04:00,93.43311224945101,93.66806200012142,92.75957887555232,93.51142883300781,151650,0.0,0.0,0.0
2011-04-19 00:00:00-04:00,93.68370791324213,94.09095764160156,93.44875224003836,94.09095764160156,78900,0.0,0.0,0.0
2011-04-20 00:00:00-04:00,95.21872324355074,95.5319954430576,95.14040668746658,95.35969543457031,173250,0.0,0.0,0.0
2011-04-21 00:00:00-04:00,95.84528059254585,95.84528059254585,95.5006864826996,95.78263092041016,197850,0.0,0.0,0.0
2011-04-25 00:00:00-04:00,95.79828880089774,95.8609444462141,95.40669998042722,95.68864440917969,99000,0.0,0.0,0.0
2011-04-26 00:00:00-04:00,96.03325534809954,96.72244959903891,95.95493279500735,96.5188217163086,85050,0.0,0.0,0.0
2011-04-27 00:00:00-04:00,96.76939692868872,97.30195779582519,96.33081949993021,97.14532470703125,72850,0.0,0.0,0.0
2011-04-28 00:00:00-04:00,97.03568636909252,97.58390818904758,97.00435855435656,97.45860290527344,66050,0.0,0.0,0.0
2011-04-29 00:00:00-04:00,97.50560677954829,97.80321210299472,97.44295114034779,97.74056243896484,99000,0.0,0.0,0.0
2011-05-02 00:00:00-04:00,98.24179098919001,98.24179098919001,97.36463000708284,97.5212631225586,131000,0.0,0.0,0.0
2011-05-03 00:00:00-04:00,97.39595347892819,97.52125877068299,96.72242035713212,97.20799255371094,66500,0.0,0.0,0.0
2011-05-04 00:00:00-04:00,97.192345819142,97.192345819142,96.15855155324384,96.55014038085938,107000,0.0,0.0,0.0
2011-05-05 00:00:00-04:00,96.03323905850198,96.61278880701265,95.2657223846601,95.70429992675781,98950,0.0,0.0,0.0
2011-05-06 00:00:00-04:00,96.70678970819444,97.11403950284037,95.76697283757991,96.15856170654297,138550,0.0,0.0,0.0
2011-05-09 00:00:00-04:00,96.17421845244439,96.78509606749722,96.00191841226615,96.55014038085938,66000,0.0,0.0,0.0
2011-05-10 00:00:00-04:00,96.84773536911752,97.48994069901616,96.73808501873306,97.34896850585938,175550,0.0,0.0,0.0
2011-05-11 00:00:00-04:00,97.20801524845749,97.20801524845749,95.87660961480825,96.31519317626953,174400,0.0,0.0,0.0
2011-05-12 00:00:00-04:00,96.08022725483863,96.91039359055688,95.56332717587915,96.83207702636719,113500,0.0,0.0,0.0
2011-05-13 00:00:00-04:00,96.81640882070606,96.87905848224257,95.70429218225496,95.98623657226562,126400,0.0,0.0,0.0
2011-05-16 00:00:00-04:00,95.70431091119787,96.3465163751946,95.25007239410621,95.39104461669922,113500,0.0,0.0,0.0
2011-05-17 00:00:00-04:00,95.04644065937502,95.43802948675373,94.70184057922694,95.37537384033203,142400,0.0,0.0,0.0
2011-05-18 00:00:00-04:00,95.46933482712113,96.31516792910821,95.2970348276234,96.26817321777344,70550,0.0,0.0,0.0
2011-05-19 00:00:00-04:00,96.59710786636725,96.69109131537019,96.04888601844179,96.39348602294922,266650,0.0,0.0,0.0
2011-05-20 00:00:00-04:00,96.22118703792366,96.33083140866789,95.54765391754052,95.75128173828125,95450,0.0,0.0,0.0
2011-05-23 00:00:00-04:00,94.52954183319784,94.88980881746882,94.29459211865709,94.60786437988281,136200,0.0,0.0,0.0
2011-05-24 00:00:00-04:00,94.88981565525144,95.04644880956563,94.38857641606803,94.52954864501953,89650,0.0,0.0,0.0
2011-05-25 00:00:00-04:00,94.10662866152191,95.15608383740783,94.10662866152191,94.84281158447266,62300,0.0,0.0,0.0
2011-05-26 00:00:00-04:00,94.592190266542,95.39103477050344,94.4042293142097,95.21873474121094,60450,0.0,0.0,0.0
2011-05-27 00:00:00-04:00,95.53202581863613,95.86095904388007,95.43804233634981,95.64167022705078,47600,0.0,0.0,0.0
2011-05-31 00:00:00-04:00,96.5658232273353,96.61281198235426,95.87662295280496,96.5971450805664,172500,0.0,0.0,0.0
2011-06-01 00:00:00-04:00,96.36218069697031,96.36218069697031,94.40423653287836,94.45122528076172,222000,0.0,0.0,0.0
2011-06-02 00:00:00-04:00,94.52952893418275,94.70182895310428,93.84033483366719,94.34156799316406,211800,0.0,0.0,0.0
2011-06-03 00:00:00-04:00,93.19812692933186,94.12227666225978,93.19812692933186,93.4330825805664,148450,0.0,0.0,0.0
2011-06-06 00:00:00-04:00,93.2451353191251,93.3391187944582,92.36798011670278,92.44629669189453,113250,0.0,0.0,0.0
2011-06-07 00:00:00-04:00,92.8222248007988,93.15116399870098,92.30533059010463,92.32099151611328,203700,0.0,0.0,0.0
2011-06-08 00:00:00-04:00,92.18003339529996,92.47764481158093,91.83543919379939,91.94508361816406,87600,0.0,0.0,0.0
2011-06-09 00:00:00-04:00,92.24266947774132,93.02584718561845,91.99205285022751,92.6499252319336,43350,0.0,0.0,0.0
2011-06-10 00:00:00-04:00,92.28964131458977,92.30530821197227,91.16186968504586,91.3498306274414,106750,0.0,0.0,0.0
2011-06-13 00:00:00-04:00,91.55347069353624,91.80408730858859,90.98958181587561,91.4124984741211,77900,0.0,0.0,0.0
2011-06-14 00:00:00-04:00,92.27398514833433,92.93185744338253,92.27398514833433,92.5872573852539,75400,0.0,0.0,0.0
2011-06-15 00:00:00-04:00,91.85108561526646,92.0703744293614,90.77030247072484,90.97393035888672,79700,0.0,0.0,0.0
2011-06-16 00:00:00-04:00,91.00523750549054,91.55346542731343,90.48834338081471,91.14620971679688,66050,0.0,0.0,0.0
2011-06-17 00:00:00-04:00,92.00770359236627,92.02336451469793,91.14620348485809,91.39682006835938,58800,0.0,0.0,0.0
2011-06-20 00:00:00-04:00,91.11488228079702,92.07035994201293,91.09922135732823,91.91372680664062,53700,0.0,0.0,0.0
2011-06-21 00:00:00-04:00,92.36797053764458,93.32344819134211,92.28964799540361,93.16680908203125,132450,0.0,0.0,0.0
2011-06-22 00:00:00-04:00,92.93186356615311,93.40176896490651,92.57159658609848,92.61859130859375,106050,0.0,0.0,0.0
2011-06-23 00:00:00-04:00,91.50649129633024,92.3366638275601,90.84862481232375,92.30533599853516,260750,0.0,0.0,0.0
2011-06-24 00:00:00-04:00,92.32892595412127,92.36040602211845,91.13271339127397,91.29010772705078,114500,0.57,0.0,0.0
2011-06-27 00:00:00-04:00,91.3530766328066,92.40763199300694,91.14845917328654,92.06136322021484,77850,0.0,0.0,0.0
2011-06-28 00:00:00-04:00,92.45483767455194,93.27329534993946,92.36039747929561,93.2418212890625,59500,0.0,0.0,0.0
2011-06-29 00:00:00-04:00,93.72974458536028,94.20193353961284,93.38347588781951,94.07601928710938,125350,0.0,0.0,0.0
2011-06-30 00:00:00-04:00,94.39080890303912,95.09908929463289,94.29636871552954,94.97317504882812,124850,0.0,0.0,0.0
2011-07-01 00:00:00-04:00,95.02040181974833,96.48419185211189,94.86300749540739,96.4054946899414,139550,0.0,0.0,0.0
2011-07-05 00:00:00-04:00,96.32678217159744,96.48417647084699,96.01198756889069,96.24808502197266,91850,0.0,0.0,0.0
2011-07-06 00:00:00-04:00,96.07498341743836,96.51569242258857,95.8231488424654,96.38977813720703,94850,0.0,0.0,0.0
2011-07-07 00:00:00-04:00,97.25545388807605,97.66468279884137,97.09805353454358,97.44432830810547,195400,0.0,0.0,0.0
2011-07-08 00:00:00-04:00,96.32679695758823,96.78324890136719,96.02773933721858,96.78324890136719,105600,0.0,0.0,0.0
2011-07-11 00:00:00-04:00,95.57130200686946,95.88609068204474,94.78431831051306,94.98892974853516,92750,0.0,0.0,0.0
2011-07-12 00:00:00-04:00,94.8000487042046,95.55555227929743,94.56395721435547,94.56395721435547,132400,0.0,0.0,0.0
2011-07-13 00:00:00-04:00,95.08336750410861,95.87035118019102,94.68987566606741,94.89449310302734,129700,0.0,0.0,0.0
2011-07-14 00:00:00-04:00,95.1620497554103,95.5240614691623,94.06027158074312,94.28063201904297,55900,0.0,0.0,0.0
2011-07-15 00:00:00-04:00,94.80007934570312,94.89451957469318,94.15475279146436,94.80007934570312,40350,0.0,0.0,0.0
2011-07-18 00:00:00-04:00,94.39079855557233,94.45375266946945,93.30475753299609,93.99730682373047,94000,0.0,0.0,0.0
2011-07-19 00:00:00-04:00,94.54822782373704,95.60278917738479,94.5010107197949,95.52408599853516,233300,0.0,0.0,0.0
